5,9441,9444,0.0,0.0
6,9441,9444,0.0,0.0
5,9444,9441,0.0,0.0
6,9444,9441,0.0,0.0
5,370,9440,0.0,0.0
6,370,9440,0.0,0.0
5,6001,5541,0.0,0.0
6,6001,5541,0.0,0.0
5,5541,6001,0.0,0.0
6,5541,6001,0.0,0.0
5,9440,370,0.0,0.0
6,9440,370,0.0,0.0
5,4050,390,0.0,0.0
6,4050,390,0.0,0.0
5,360,390,0.0,0.0
6,360,390,0.0,0.0
5,390,360,0.0,0.0
6,390,360,0.0,0.0
5,390,4050,0.0,0.0
6,390,4050,0.0,0.0
5,6460,6430,0.0,0.0
6,6460,6430,0.0,0.0
5,6430,6460,0.0,0.0
6,6430,6460,0.0,0.0
5,3010,360,0.0,0.0
6,3010,360,0.0,0.0
5,360,3010,0.0,0.0
6,360,3010,0.0,0.0
5,1781,-1,0.0,0.0
5,1781,-1,0.0,0.0
5,4862,6800,0.0,0.0
6,4862,6800,0.0,0.0
5,6800,4862,0.0,0.0
6,6800,4862,0.0,0.0
5,4862,6800,0.0,0.0
6,4862,6800,0.0,0.0
5,6800,4862,0.0,0.0
6,6800,4862,0.0,0.0
5,6890,6880,0.0,0.0
6,6890,6880,0.0,0.0
5,6880,6890,0.0,0.0
6,6880,6890,0.0,0.0
5,6880,6840,0.0,0.0
6,6880,6840,0.0,0.0
5,6840,6880,0.0,0.0
6,6840,6880,0.0,0.0
5,6840,6820,0.0,0.0
6,6840,6820,0.0,0.0
5,6820,6840,0.0,0.0
6,6820,6840,0.0,0.0
5,6820,6800,0.0,0.0
6,6820,6800,0.0,0.0
5,6800,6820,0.0,0.0
6,6800,6820,0.0,0.0
5,210,360,0.0,0.0
6,210,360,0.0,0.0
5,360,210,0.0,0.0
6,360,210,0.0,0.0
5,320,360,0.0,0.0
6,320,360,0.0,0.0
5,360,320,0.0,0.0
6,360,320,0.0,0.0
5,5679,5176,0.0,0.0
6,5679,5176,0.0,0.0
5,5176,5679,0.0,0.0
6,5176,5679,0.0,0.0
5,3383,27,0.0,0.0
6,3383,27,0.0,0.0
5,3383,77,0.0,0.0
6,3383,77,0.0,0.0
5,27,3383,0.0,0.0
6,27,3383,0.0,0.0
5,77,3383,0.0,0.0
6,77,3383,0.0,0.0
5,6001,5541,0.0,0.0
6,6001,5541,0.0,0.0
5,325,370,0.0,0.0
6,325,370,0.0,0.0
5,325,4050,0.0,0.0
6,325,4050,0.0,0.0
5,325,360,0.0,0.0
6,325,360,0.0,0.0
5,325,4050,0.0,0.0
6,325,4050,0.0,0.0
5,325,-1,0.0,0.0
5,325,-1,0.0,0.0
5,896,999,0.0,0.0
6,896,999,0.0,0.0
5,896,897,0.0,0.0
6,896,897,0.0,0.0
5,896,61,0.0,0.0
6,896,61,0.0,0.0
5,896,61,0.0,0.0
6,896,61,0.0,0.0
5,895,933,0.0,0.0
6,895,933,0.0,0.0
5,895,959,0.0,0.0
6,895,959,0.0,0.0
5,897,896,0.0,0.0
6,897,896,0.0,0.0
5,856,933,0.0,0.0
6,856,933,0.0,0.0
5,856,1060,0.0,0.0
6,856,1060,0.0,0.0
5,1060,897,0.0,0.0
6,1060,897,0.0,0.0
5,61,896,0.0,0.0
6,61,896,0.0,0.0
5,556,1027,0.0,0.0
6,556,1027,0.0,0.0
5,897,1060,0.0,0.0
6,897,1060,0.0,0.0
5,999,1027,0.0,0.0
6,999,1027,0.0,0.0
5,895,6609,0.0,0.0
6,895,6609,0.0,0.0
5,9542,938,0.0,0.0
6,9542,938,0.0,0.0
5,938,9542,0.0,0.0
6,938,9542,0.0,0.0
5,584,527,0.0,0.0
6,584,527,0.0,0.0
5,584,585,0.0,0.0
6,584,585,0.0,0.0
5,584,561,0.0,0.0
6,584,561,0.0,0.0
5,584,574,0.0,0.0
6,584,574,0.0,0.0
5,561,584,0.0,0.0
6,561,584,0.0,0.0
5,561,414,0.0,0.0
6,561,414,0.0,0.0
5,561,552,0.0,0.0
6,561,552,0.0,0.0
5,561,7734,0.0,0.0
6,561,7734,0.0,0.0
5,538,536,0.0,0.0
6,538,536,0.0,0.0
5,538,478,0.0,0.0
6,538,478,0.0,0.0
5,538,478,0.0,0.0
6,538,478,0.0,0.0
5,538,542,0.0,0.0
6,538,542,0.0,0.0
5,536,563,0.0,0.0
6,536,563,0.0,0.0
5,423,545,0.0,0.0
6,423,545,0.0,0.0
5,423,545,0.0,0.0
6,423,545,0.0,0.0
5,423,-1,0.0,0.0
5,423,-1,0.0,0.0
5,423,-1,0.0,0.0
5,423,-1,0.0,0.0
5,423,-1,0.0,0.0
5,423,-1,0.0,0.0
5,561,478,0.0,0.0
6,561,478,0.0,0.0
5,561,540,0.0,0.0
6,561,540,0.0,0.0
5,561,540,0.0,0.0
6,561,540,0.0,0.0
5,561,527,0.0,0.0
6,561,527,0.0,0.0
5,478,538,0.0,0.0
6,478,538,0.0,0.0
5,478,538,0.0,0.0
6,478,538,0.0,0.0
5,478,561,0.0,0.0
6,478,561,0.0,0.0
5,478,561,0.0,0.0
6,478,561,0.0,0.0
5,478,-1,0.0,0.0
5,478,-1,0.0,0.0
5,668,547,0.0,0.0
6,668,547,0.0,0.0
5,668,530,0.0,0.0
6,668,530,0.0,0.0
5,668,-1,0.0,0.0
5,668,-1,0.0,0.0
5,7734,561,0.0,0.0
6,7734,561,0.0,0.0
5,7734,414,0.0,0.0
6,7734,414,0.0,0.0
5,7734,-1,0.0,0.0
5,7734,-1,0.0,0.0
5,536,538,0.0,0.0
6,536,538,0.0,0.0
5,536,559,0.0,0.0
6,536,559,0.0,0.0
5,561,559,0.0,0.0
6,561,559,0.0,0.0
5,561,478,0.0,0.0
6,561,478,0.0,0.0
5,3035,-1,0.0,0.0
5,3035,-1,0.0,0.0
5,3034,3021,0.0,0.0
6,3034,3021,0.0,0.0
5,538,542,0.0,0.0
6,538,542,0.0,0.0
5,538,540,0.0,0.0
5,10000,1027,0.0,0.0
6,10000,1027,0.0,0.0
5,10000,1027,0.0,0.0
6,10000,1027,0.0,0.0
5,10000,873,0.0,0.0
6,10000,873,0.0,0.0
5,10000,873,0.0,0.0
6,10000,873,0.0,0.0
5,10000,10003,0.0,0.0
5,10000,-1,0.0,0.0
5,10000,10003,0.0,0.0
5,10000,-1,0.0,0.0
5,1028,872,0.0,0.0
6,1028,872,0.0,0.0
5,1027,10000,0.0,0.0
6,1027,10000,0.0,0.0
5,978,872,0.0,0.0
5,873,10000,0.0,0.0
6,873,10000,0.0,0.0
5,873,873,0.0,0.0
5,873,873,0.0,0.0
5,873,-1,0.0,0.0
5,873,-1,0.0,0.0
5,61,873,0.0,0.0
6,61,873,0.0,0.0
5,61,873,0.0,0.0
6,61,873,0.0,0.0
5,10003,872,0.0,0.0
6,10003,872,0.0,0.0
5,10003,872,0.0,0.0
6,10003,872,0.0,0.0
5,10003,-1,0.0,0.0
5,10003,-1,0.0,0.0
5,538,572,0.0,0.0
6,538,572,0.0,0.0
5,538,572,0.0,0.0
6,538,572,0.0,0.0
5,453,593,0.0,0.0
6,453,593,0.0,0.0
5,453,574,0.0,0.0
6,453,574,0.0,0.0
5,7300,7593,0.0,0.0
5,7300,7200,0.0,0.0
6,7300,7200,0.0,0.0
5,7300,-1,0.0,0.0
5,7300,-1,0.0,0.0
5,6900,6930,0.0,0.0
6,6900,6930,0.0,0.0
5,6900,6890,0.0,0.0
6,6900,6890,0.0,0.0
5,6900,6930,0.0,0.0
6,6900,6930,0.0,0.0
5,6900,6890,0.0,0.0
6,6900,6890,0.0,0.0
5,6900,7054,0.0,0.0
6,6900,7054,0.0,0.0
5,6900,7054,0.0,0.0
6,6900,7054,0.0,0.0
5,6900,-1,0.0,0.0
5,6900,-1,0.0,0.0
5,5581,5541,0.0,0.0
5,5581,5645,0.0,0.0
5,5581,5591,0.0,0.0
5,5580,-1,0.0,0.0
5,5580,-1,0.0,0.0
5,5580,5510,0.0,0.0
6,5580,5510,0.0,0.0
5,5580,5500,0.0,0.0
6,5580,5500,0.0,0.0
5,5580,5590,0.0,0.0
6,5580,5590,0.0,0.0
5,5580,5500,0.0,0.0
6,5580,5500,0.0,0.0
5,4700,4711,0.0,0.0
5,4700,4711,0.0,0.0
5,4862,-1,0.0,0.0
5,4862,-1,0.0,0.0
5,5591,6401,0.0,0.0
5,5591,5581,0.0,0.0
5,5591,6401,0.0,0.0
5,5591,7300,0.0,0.0
5,5590,-1,0.0,0.0
5,5590,-1,0.0,0.0
5,5590,5580,0.0,0.0
6,5590,5580,0.0,0.0
5,6900,6880,0.0,0.0
5,6900,6900,0.0,0.0
5,6900,6900,0.0,0.0
5,6890,-1,0.0,0.0
5,6890,-1,0.0,0.0
5,6890,6900,0.0,0.0
6,6890,6900,0.0,0.0
5,6890,6880,0.0,0.0
6,6890,6880,0.0,0.0
5,6416,6401,0.0,0.0
5,6416,6401,0.0,0.0
5,6430,-1,0.0,0.0
5,6430,-1,0.0,0.0
5,6430,6460,0.0,0.0
6,6430,6460,0.0,0.0
5,6430,-1,0.0,0.0
5,6430,-1,0.0,0.0
5,7300,6440,0.0,0.0
6,7300,6440,0.0,0.0
5,7300,5590,0.0,0.0
6,7300,5590,0.0,0.0
5,7300,7200,0.0,0.0
6,7300,7200,0.0,0.0
5,7300,5436,0.0,0.0
6,7300,5436,0.0,0.0
5,5590,7300,0.0,0.0
6,5590,7300,0.0,0.0
5,235,7100,0.0,0.0
6,235,7100,0.0,0.0
5,235,233,0.0,0.0
6,235,233,0.0,0.0
5,235,299,0.0,0.0
6,235,299,0.0,0.0
5,233,235,0.0,0.0
6,233,235,0.0,0.0
5,7200,7300,0.0,0.0
6,7200,7300,0.0,0.0
5,7200,7100,0.0,0.0
6,7200,7100,0.0,0.0
5,7100,7200,0.0,0.0
6,7100,7200,0.0,0.0
5,7100,235,0.0,0.0
6,7100,235,0.0,0.0
5,7204,7200,0.0,0.0
6,7204,7200,0.0,0.0
5,7204,7200,0.0,0.0
6,7204,7200,0.0,0.0
5,7200,7204,0.0,0.0
6,7200,7204,0.0,0.0
5,7200,7204,0.0,0.0
6,7200,7204,0.0,0.0
5,4700,4869,0.0,0.0
5,4700,4869,0.0,0.0
5,299,235,0.0,0.0
6,299,235,0.0,0.0
5,299,6444,0.0,0.0
6,299,6444,0.0,0.0
5,956,1030,0.0,0.0
5,5591,6700,0.0,0.0
5,6430,6400,0.0,0.0
6,6430,6400,0.0,0.0
5,6430,6400,0.0,0.0
6,6430,6400,0.0,0.0
5,5580,6702,0.0,0.0
5,6430,6460,0.0,0.0
6,6430,6460,0.0,0.0
5,955,938,0.0,0.0
6,955,938,0.0,0.0
5,5860,6359,0.0,0.0
6,5860,6359,0.0,0.0
5,6359,5860,0.0,0.0
6,6359,5860,0.0,0.0
5,5860,-1,0.0,0.0
5,5860,-1,0.0,0.0
5,3034,-1,0.0,0.0
5,3034,-1,0.0,0.0
5,3034,344,0.0,0.0
6,3034,344,0.0,0.0
5,344,3034,0.0,0.0
6,344,3034,0.0,0.0
5,6430,8100,0.0,0.0
6,6430,8100,0.0,0.0
5,6430,8100,0.0,0.0
6,6430,8100,0.0,0.0
5,4700,4514,0.0,0.0
6,4700,4514,0.0,0.0
5,5590,5594,0.0,0.0
6,5590,5594,0.0,0.0
5,10008,-1,0.0,0.0
5,10008,-1,0.0,0.0
5,10008,895,0.0,0.0
6,10008,895,0.0,0.0
5,10008,895,0.0,0.0
6,10008,895,0.0,0.0
5,10008,999,0.0,0.0
6,10008,999,0.0,0.0
5,10008,999,0.0,0.0
6,10008,999,0.0,0.0
5,895,10008,0.0,0.0
6,895,10008,0.0,0.0
5,895,10008,0.0,0.0
6,895,10008,0.0,0.0
5,999,10008,0.0,0.0
6,999,10008,0.0,0.0
5,999,10008,0.0,0.0
6,999,10008,0.0,0.0
5,6754,-1,0.0,0.0
5,6754,-1,0.0,0.0
5,6754,6440,0.0,0.0
6,6754,6440,0.0,0.0
5,6754,8100,0.0,0.0
6,6754,8100,0.0,0.0
5,6754,8100,0.0,0.0
6,6754,8100,0.0,0.0
5,6754,7200,0.0,0.0
6,6754,7200,0.0,0.0
5,6754,7200,0.0,0.0
6,6754,7200,0.0,0.0
5,6440,6754,0.0,0.0
6,6440,6754,0.0,0.0
5,8100,6754,0.0,0.0
6,8100,6754,0.0,0.0
5,8100,6754,0.0,0.0
6,8100,6754,0.0,0.0
5,7200,6754,0.0,0.0
6,7200,6754,0.0,0.0
5,7200,6754,0.0,0.0
6,7200,6754,0.0,0.0
5,5451,5370,0.0,0.0
6,5451,5370,0.0,0.0
5,5451,5428,0.0,0.0
6,5451,5428,0.0,0.0
5,5451,-1,0.0,0.0
5,5451,-1,0.0,0.0
5,5001,5100,0.0,0.0
6,5001,5100,0.0,0.0
5,5001,5740,0.0,0.0
5,5001,5060,0.0,0.0
6,5001,5060,0.0,0.0
5,5001,5050,0.0,0.0
6,5001,5050,0.0,0.0
5,5001,-1,0.0,0.0
5,5001,-1,0.0,0.0
5,5176,5480,0.0,0.0
6,5176,5480,0.0,0.0
5,5176,5500,0.0,0.0
6,5176,5500,0.0,0.0
5,5451,5370,0.0,0.0
6,5451,5370,0.0,0.0
5,5176,5480,0.0,0.0
6,5176,5480,0.0,0.0
5,5176,5500,0.0,0.0
6,5176,5500,0.0,0.0
5,8980,-1,0.0,0.0
5,8980,-1,0.0,0.0
5,8980,6500,0.0,0.0
6,8980,6500,0.0,0.0
5,8980,6300,0.0,0.0
6,8980,6300,0.0,0.0
5,5500,5176,0.0,0.0
6,5500,5176,0.0,0.0
5,61,65,0.0,0.0
5,60,-1,0.0,0.0
5,61,65,0.0,0.0
5,60,-1,0.0,0.0
5,61,65,0.0,0.0
5,65,61,0.0,0.0
5,999,-1,0.0,0.0
5,65,61,0.0,0.0
5,65,-1,0.0,0.0
5,65,61,0.0,0.0
5,65,72,0.0,0.0
6,65,72,0.0,0.0
5,65,72,0.0,0.0
6,65,72,0.0,0.0
5,65,72,0.0,0.0
6,65,72,0.0,0.0
5,72,65,0.0,0.0
6,72,65,0.0,0.0
5,72,-1,0.0,0.0
5,72,65,0.0,0.0
6,72,65,0.0,0.0
5,72,-1,0.0,0.0
5,72,65,0.0,0.0
6,72,65,0.0,0.0
5,72,76,0.0,0.0
6,72,76,0.0,0.0
5,72,76,0.0,0.0
6,72,76,0.0,0.0
5,72,76,0.0,0.0
6,72,76,0.0,0.0
5,76,72,0.0,0.0
6,76,72,0.0,0.0
5,76,-1,0.0,0.0
5,76,72,0.0,0.0
6,76,72,0.0,0.0
5,76,-1,0.0,0.0
5,76,72,0.0,0.0
6,76,72,0.0,0.0
5,895,125,0.0,0.0
5,895,-1,0.0,0.0
5,895,130,0.0,0.0
5,895,-1,0.0,0.0
5,122,895,0.0,0.0
6,122,895,0.0,0.0
5,122,-1,0.0,0.0
5,122,895,0.0,0.0
6,122,895,0.0,0.0
5,122,-1,0.0,0.0
5,122,6609,0.0,0.0
6,122,6609,0.0,0.0
5,235,233,0.0,0.0
6,235,233,0.0,0.0
5,235,-1,0.0,0.0
5,235,233,0.0,0.0
6,235,233,0.0,0.0
5,235,-1,0.0,0.0
5,235,7100,0.0,0.0
6,235,7100,0.0,0.0
5,210,370,0.0,0.0
6,210,370,0.0,0.0
5,210,320,0.0,0.0
6,210,320,0.0,0.0
5,105,27,0.0,0.0
6,105,27,0.0,0.0
5,105,9608,0.0,0.0
6,105,9608,0.0,0.0
5,105,9601,0.0,0.0
6,105,9601,0.0,0.0
5,27,105,0.0,0.0
6,27,105,0.0,0.0
5,27,103,0.0,0.0
5,27,1503,0.0,0.0
6,27,1503,0.0,0.0
5,27,106,0.0,0.0
5,27,9626,0.0,0.0
6,27,9626,0.0,0.0
5,27,87,0.0,0.0
6,27,87,0.0,0.0
5,27,598,0.0,0.0
6,27,598,0.0,0.0
5,27,77,0.0,0.0
6,27,77,0.0,0.0
5,384,4040,0.0,0.0
5,384,-1,0.0,0.0
5,3061,149,0.0,0.0
5,3061,3061,0.0,0.0
5,3032,147,0.0,0.0
6,3032,147,0.0,0.0
5,3032,147,0.0,0.0
6,3032,147,0.0,0.0
5,9506,3966,0.0,0.0
6,9506,3966,0.0,0.0
5,9506,9607,0.0,0.0
6,9506,9607,0.0,0.0
5,933,895,0.0,0.0
6,933,895,0.0,0.0
5,933,999,0.0,0.0
6,933,999,0.0,0.0
5,933,-1,0.0,0.0
5,933,955,0.0,0.0
6,933,955,0.0,0.0
5,933,856,0.0,0.0
6,933,856,0.0,0.0
5,933,-1,0.0,0.0
5,933,824,0.0,0.0
6,933,824,0.0,0.0
5,933,824,0.0,0.0
6,933,824,0.0,0.0
5,933,959,0.0,0.0
6,933,959,0.0,0.0
5,999,90342,0.0,0.0
5,999,-1,0.0,0.0
5,999,90342,0.0,0.0
5,999,1027,0.0,0.0
6,999,1027,0.0,0.0
5,999,-1,0.0,0.0
5,999,1060,0.0,0.0
6,999,1060,0.0,0.0
5,999,1060,0.0,0.0
6,999,1060,0.0,0.0
5,999,90342,0.0,0.0
5,999,933,0.0,0.0
6,999,933,0.0,0.0
5,999,896,0.0,0.0
6,999,896,0.0,0.0
5,979,995,0.0,0.0
6,979,995,0.0,0.0
5,979,976,0.0,0.0
6,979,976,0.0,0.0
5,979,-1,0.0,0.0
5,979,955,0.0,0.0
6,979,955,0.0,0.0
5,979,-1,0.0,0.0
5,955,933,0.0,0.0
6,955,933,0.0,0.0
5,955,9738,0.0,0.0
6,955,9738,0.0,0.0
5,956,-1,0.0,0.0
5,955,979,0.0,0.0
6,955,979,0.0,0.0
5,955,1030,0.0,0.0
6,955,1030,0.0,0.0
5,956,-1,0.0,0.0
5,955,964,0.0,0.0
6,955,964,0.0,0.0
5,995,964,0.0,0.0
6,995,964,0.0,0.0
5,995,1060,0.0,0.0
6,995,1060,0.0,0.0
5,995,-1,0.0,0.0
5,995,1030,0.0,0.0
6,995,1030,0.0,0.0
5,995,979,0.0,0.0
6,995,979,0.0,0.0
5,995,-1,0.0,0.0
5,979,995,0.0,0.0
6,979,995,0.0,0.0
5,979,-1,0.0,0.0
5,979,-1,0.0,0.0
5,995,1060,0.0,0.0
6,995,1060,0.0,0.0
5,995,979,0.0,0.0
6,995,979,0.0,0.0
5,995,-1,0.0,0.0
5,995,-1,0.0,0.0
5,999,-1,0.0,0.0
5,999,-1,0.0,0.0
5,453,-1,0.0,0.0
5,453,-1,0.0,0.0
5,453,-1,0.0,0.0
5,453,-1,0.0,0.0
5,453,-1,0.0,0.0
5,453,-1,0.0,0.0
5,9506,-1,0.0,0.0
5,9506,-1,0.0,0.0
5,9506,3966,0.0,0.0
6,9506,3966,0.0,0.0
5,3966,9506,0.0,0.0
6,3966,9506,0.0,0.0
5,4700,4514,0.0,0.0
6,4700,4514,0.0,0.0
5,4514,4700,0.0,0.0
6,4514,4700,0.0,0.0
5,5176,5318,0.0,0.0
6,5176,5318,0.0,0.0
5,5176,-1,0.0,0.0
5,5176,-1,0.0,0.0
5,5318,5370,0.0,0.0
6,5318,5370,0.0,0.0
5,5318,5176,0.0,0.0
6,5318,5176,0.0,0.0
5,5318,5679,0.0,0.0
6,5318,5679,0.0,0.0
5,5318,-1,0.0,0.0
5,5318,-1,0.0,0.0
5,5679,5318,0.0,0.0
6,5679,5318,0.0,0.0
5,5679,5684,0.0,0.0
6,5679,5684,0.0,0.0
5,5679,5684,0.0,0.0
6,5679,5684,0.0,0.0
5,5679,-1,0.0,0.0
5,5679,-1,0.0,0.0
5,5370,5318,0.0,0.0
6,5370,5318,0.0,0.0
5,5684,-1,0.0,0.0
5,5684,-1,0.0,0.0
5,5684,5679,0.0,0.0
6,5684,5679,0.0,0.0
5,5684,5679,0.0,0.0
6,5684,5679,0.0,0.0
5,325,3010,0.0,0.0
6,325,3010,0.0,0.0
5,538,1076,0.0,0.0
6,538,1076,0.0,0.0
5,538,1076,0.0,0.0
6,538,1076,0.0,0.0
5,210,100,0.0,0.0
6,210,100,0.0,0.0
5,210,4531,0.0,0.0
6,210,4531,0.0,0.0
5,235,233,0.0,0.0
6,235,233,0.0,0.0
5,325,-1,0.0,0.0
5,538,-1,0.0,0.0
5,538,-1,0.0,0.0
5,210,-1,0.0,0.0
5,210,-1,0.0,0.0
5,210,-1,0.0,0.0
5,4494,4495,0.0,0.0
6,4494,4495,0.0,0.0
5,4495,4494,0.0,0.0
6,4495,4494,0.0,0.0
5,4495,4565,0.0,0.0
6,4495,4565,0.0,0.0
5,4565,4495,0.0,0.0
6,4565,4495,0.0,0.0
5,4565,4517,0.0,0.0
6,4565,4517,0.0,0.0
5,4517,4565,0.0,0.0
6,4517,4565,0.0,0.0
5,4494,-1,0.0,0.0
5,4495,-1,0.0,0.0
5,4565,-1,0.0,0.0
5,4517,-1,0.0,0.0
5,5380,6640,0.0,0.0
6,5380,6640,0.0,0.0
5,5380,5408,0.0,0.0
6,5380,5408,0.0,0.0
5,5200,5180,0.0,0.0
6,5200,5180,0.0,0.0
5,5180,5200,0.0,0.0
6,5180,5200,0.0,0.0
5,487,492,0.0,0.0
6,487,492,0.0,0.0
5,487,-1,0.0,0.0
5,487,492,0.0,0.0
6,487,492,0.0,0.0
5,487,-1,0.0,0.0
5,492,487,0.0,0.0
6,492,487,0.0,0.0
5,492,-1,0.0,0.0
5,492,487,0.0,0.0
6,492,487,0.0,0.0
5,492,-1,0.0,0.0
5,3032,-1,0.0,0.0
5,3032,-1,0.0,0.0
5,3032,-1,0.0,0.0
5,8405,8403,0.0,0.0
6,8405,8403,0.0,0.0
5,8406,8404,0.0,0.0
6,8406,8404,0.0,0.0
5,8405,-1,0.0,0.0
5,8406,-1,0.0,0.0
5,895,959,0.0,0.0
